@relation 'train_feature-weka'

@attribute num_invitees numeric
@attribute num_maybe numeric
@attribute num_no numeric
@attribute num_yes numeric
@attribute num_friends numeric
@attribute friends_invited_ratio numeric
@attribute friends_maybe_ratio numeric
@attribute friends_no_ratio numeric
@attribute friends_yes_ratio numeric
@attribute time_2_event_in_hours numeric
@attribute user_saw_2_event_start_in_days numeric
@attribute interested {0,1}

@data
18188,768,0,768,2941,0.108807,0.0034,0,0.009521,1507,2229,0
240,10,106,10,677,0.035451,0,0,0,1712,12,0
18188,768,0,768,2406,0.090607,0.000831,0,0.004988,1507,2229,0
604,40,12,40,1009,0.003964,0,0,0,1628,79,0
54,17,1,17,464,0.002155,0,0,0,1625,85,0
1376,434,216,434,2436,0,0,0,0.000821,1539,1486,0
180,14,2,14,621,0.003221,0,0,0,1631,28,0
2044,90,34,90,2685,0.004469,0,0,0.000745,1612,77,0
738,28,26,28,1086,0.005525,0.000921,0,0,1597,18,0
944,50,8,50,589,0.003396,0,0,0,1587,100,0
1368,128,72,128,2075,0,0.000964,0,0.000964,1593,50,0
212,66,6,66,49,0.081633,0,0,0,1570,87,0
36,4,0,4,547,0.007313,0,0,0,1576,13,0
42,2,2,2,710,0.03662,0.002817,0,0.002817,1603,66,0
1428,30,36,30,1429,0,0,0,0.0014,1605,31,0
6,2,0,2,184,0.01087,0,0,0,1709,2,0
2384,434,84,434,902,0.033259,0,0,0,1589,7,0
1342,42,82,42,622,0.012862,0,0,0,1594,65,0
280,92,10,92,947,0.002112,0,0,0,1629,18,0
172,14,2,14,868,0,0.002304,0,0.002304,1603,67,0
3814,142,66,142,2165,0.091455,0.003695,0.002771,0.006467,1597,535,0
132,12,6,12,69,0.086957,0,0,0,1571,90,0
306,12,6,12,178,0.05618,0,0,0,1618,93,0
484,38,16,38,2344,0.010239,0,0.000853,0.000853,1604,40,0
7688,308,274,308,619,0.022617,0.003231,0.006462,0,1605,606,0
1234,114,30,114,570,0.003509,0,0,0,1631,4,0
252,24,4,24,3186,0,0,0,0.000628,1597,88,0
176,22,8,22,3269,0.005506,0,0,0.000612,1627,17,0
4072,106,162,106,178,0.011236,0,0,0,1617,115,0
183,18,16,18,139,0.007194,0,0,0,1601,40,0
12304,1800,2434,1800,995,0,0,0,0.00201,1590,917,0
706,44,68,44,378,0.058201,0,0,0,1669,86,0
4844,66,36,66,132,0.030303,0,0,0,1597,97,0
894,14,14,14,1339,0.150859,0,0.001494,0.004481,1585,119,0
2000,14,144,14,310,0.122581,0,0.006452,0,1682,776,0
494,12,6,12,1946,0.010277,0,0,0,1596,114,0
2480,192,102,192,1323,0.015117,0.001512,0,0,1604,17,0
1100,16,12,16,137,0.014599,0,0,0,1563,20,0
166,38,0,38,216,0.009259,0,0,0,1681,137,0
958,170,64,170,255,0.117647,0,0.007843,0.007843,1603,245,0
100,2,4,2,3212,0.013699,0,0.001245,0,1628,94,0
13418,146,206,146,344,0.046512,0,0,0,1600,40,0
62,30,2,30,498,0.004016,0,0,0,1625,50,0
2136,82,36,82,2004,0.006986,0,0,0,1600,4,0
9050,792,438,792,3289,0.008513,0,0.000608,0.001824,1577,1254,0
2414,40,78,40,155,0.309677,0,0.012903,0,1652,33,1
0,0,0,0,1803,0,0,0,0.000555,1592,51,0
2296,110,80,110,4060,0.003448,0,0.000985,0.000493,1599,72,0
0,2,0,2,380,0,0,0,0.005263,1609,60,0
172,18,12,18,254,0,0.015748,0,0,1610,82,0
338,41,76,41,1878,0,0,0,0.000532,1559,15,0
166,28,4,28,351,0.011396,0.005698,0,0,1604,45,0
30,0,0,0,1250,0,0,0,0.0016,1602,16,1
384,46,40,46,216,0.009259,0,0,0,1681,126,0
38,16,0,16,376,0,0,0,0,1598,50,0
322,28,12,28,819,0.031746,0,0,0,1635,115,0
8474,48,134,48,241,0.024896,0,0,0,1591,111,0
122,48,6,48,2290,0.000873,0.000873,0,0,1596,0,0
3424,94,156,94,966,0.285714,0.006211,0.010352,0.008282,1645,44,0
412,48,30,48,967,0,0,0,0.002068,1555,1099,0
282,44,178,44,310,0.006452,0,0,0.012903,1712,63,0
6766,70,442,70,1235,0.095547,0,0.008097,0.001619,1597,17,0
172,6,2,6,1060,0.001887,0,0,0,1602,29,0
178,16,23,16,41,0.02439,0,0,0,1609,15,0
2622,138,64,138,4501,0.008887,0.000444,0,0.000444,1600,6,0
2418,226,148,226,1913,0.004182,0,0,0.001045,1577,1038,0
384,101,159,101,235,0.055319,0.008511,0.012766,0.004255,1704,104,0
1708,194,118,194,499,0.024048,0,0,0,1632,21,0
90,0,0,0,94,0.042553,0,0,0,1587,44,0
2454,34,62,34,113,0.017699,0,0,0,1573,44,0
360,54,6,54,1669,0.020371,0.001198,0,0.003595,1598,88,0
34,9,4,9,281,0.046263,0.010676,0.010676,0.003559,1605,39,1
3414,80,126,80,236,0,0.008475,0,0,1600,32,0
9064,348,0,348,636,0.122642,0.003145,0,0.004717,1207,9405,1
3814,142,66,142,3269,0.004894,0,0,0,1597,89,0
7688,308,274,308,862,0.00464,0,0,0,1605,582,0
13928,88,132,88,381,0.015748,0.005249,0,0,1590,8,0
1397,318,88,318,1471,0.00136,0.00136,0,0.00068,1610,97,0
4844,66,36,66,635,0.037795,0,0,0,1597,97,0
316,74,22,74,446,0.179372,0.017937,0.017937,0.049327,1633,85,0
984,52,48,52,312,0.339744,0,0.00641,0.00641,1633,112,1
2884,398,108,398,419,0.004773,0,0,0,1604,7,0
220,12,6,12,777,0.14157,0,0.002574,0,1636,83,0
19466,250,0,250,187,0.042781,0,0,0,1675,81,0
2914,32,104,32,323,0.390093,0.006192,0.006192,0.006192,1610,42,1
2810,206,102,206,776,0.005155,0,0,0,1614,20,0
216,64,6,64,124,0.064516,0,0,0,1633,66,0
393,14,9,14,113,0.061947,0,0,0,1605,68,0
257,8,3,8,292,0.003425,0,0,0,1611,6,0
670,26,22,26,504,0,0,0,0.007937,1605,33,0
5662,22,320,22,718,0.208914,0.002786,0.022284,0.005571,1632,115,1
2386,68,32,68,739,0,0,0,0.005413,1603,4,0
3252,116,116,116,1429,0.0014,0,0,0,1604,10,0
30,4,0,4,1023,0.001955,0,0,0.001955,1613,46,0
18188,768,0,768,258,0.093023,0.007752,0,0,1507,2205,0
6602,272,324,272,4695,0.00426,0.000852,0,0,1601,16,0
142,14,4,14,410,0,0,0,0,1573,339,0
2296,110,80,110,4798,0.00917,0.001251,0.000834,0,1599,48,0
1662,46,16,46,1051,0.001903,0,0,0,1601,16,0
2990,56,98,56,704,0.056818,0,0.002841,0,1619,68,0
68,8,10,8,835,0,0,0,0.002395,1597,95,0
9558,314,272,314,1239,0.067797,0.003228,0.004843,0.009685,1598,88,0
2418,226,148,226,911,0.006586,0,0,0.002195,1577,894,0
406,18,14,18,1176,0.003401,0,0,0,1589,120,0
312,30,16,30,1259,0.001589,0.003177,0,0,1599,75,0
104,46,2,46,2257,0.015064,0,0,0,1608,17,0
908,12,14,12,2527,0.012663,0,0.000791,0,1596,70,0
1780,94,20,94,1253,0.014366,0,0,0,1602,4,0
2988,116,72,116,974,0.020534,0,0,0,1582,66,0
50,18,6,18,415,0.014458,0,0.004819,0.004819,1646,39,0
668,32,16,32,978,0,0,0,0.002045,1591,72,0
9050,792,438,792,729,0.021948,0,0.002743,0.002743,1577,1182,0
16,10,8,10,787,0,0,0,0.002541,1568,42,0
206,16,8,16,164,0.085366,0,0,0,1604,9,0
9346,390,574,390,492,0,0,0,0.004065,1590,15,0
3194,72,186,72,29,0.068966,0,0,0,1570,45,0
18188,768,0,768,482,0.116183,0,0,0.004149,1507,2205,0
1676,32,16,32,502,0.011952,0,0,0,1579,88,0
9050,792,438,792,1224,0.009804,0,0.001634,0.006536,1577,1254,0
3226,86,140,86,995,0.01005,0,0,0,1624,107,0
427,2,1,2,1475,0.00678,0,0,0,1599,75,0
5278,16,110,16,311,0.07717,0,0.006431,0,1607,64,0
28,14,4,14,1823,0,0,0,0.001097,1629,61,0
3378,198,142,198,474,0,0,0,0.008439,1599,56,0
46,2,0,2,547,0.007313,0,0,0,1575,30,0
46,12,4,12,103,0.174757,0,0.038835,0,1670,10,0
2,0,0,0,1695,0,0,0,0.00059,1621,72,0
56,22,6,22,216,0.009259,0,0,0,1686,11,0
956,54,18,54,671,0.011923,0,0,0,1606,97,0
1846,100,32,100,1235,0.001619,0,0,0,1600,29,0
207,14,5,14,1534,0.001956,0,0,0,1612,66,0
18,3,3,3,438,0.004566,0.004566,0,0.006849,1713,62,0
7688,308,274,308,1940,0.016495,0.002062,0.001031,0,1605,534,0
9050,792,438,792,670,0.00597,0,0,0,1577,750,0
2386,68,32,68,1060,0.001887,0,0,0,1603,4,0
2610,44,32,44,1171,0.003416,0,0,0,1603,4,0
1196,102,134,102,2546,0.004713,0,0.000786,0.001571,1600,88,0
3638,82,88,82,153,0.013072,0,0,0,1577,39,0
0,0,0,0,125,0,0,0,0.016,1541,1432,0
14,0,0,0,148,0.013514,0,0,0,1688,151,0
0,2,0,2,481,0,0,0,0,1640,88,0
786,50,12,50,1153,0.006938,0.001735,0,0,1625,88,0
9050,792,438,792,755,0.010596,0,0,0.002649,1577,1182,0
15338,138,508,138,1193,0.108969,0,0.005029,0.001676,1689,114,1
1876,56,24,56,1012,0.005929,0,0,0.001976,1629,7,0
201,32,4,32,4358,0.021799,0.000688,0.000459,0.004589,1603,28,0
9064,348,0,348,1113,0.105121,0.002695,0,0.004492,1207,9429,0
1706,158,36,158,1170,0,0,0,0,1604,6,0
2012,34,34,34,358,0.011173,0,0,0,1604,16,0
616,42,26,42,1186,0,0.001686,0,0.001686,1558,303,0
38,12,0,12,1551,0,0,0,0.001289,1620,16,0
5406,262,458,262,96,0.0625,0,0,0,1599,11,0
0,14,0,14,83,0,0,0,0.048193,1604,40,0
68,14,20,14,643,0,0.00311,0,0,1630,11,0
19482,210,0,210,3,0.666667,0,0,0,1674,56,0
6060,426,402,426,1627,0.006146,0,0,0.001229,1619,65,0
2418,226,148,226,1024,0.03125,0.007812,0.001953,0.005859,1577,1062,0
84,30,0,30,6,0.333333,0,0,0,1594,115,0
446,16,14,16,1637,0.001222,0.001222,0,0,1630,1,0
18188,768,0,768,249,0.056225,0.016064,0,0,1507,2229,0
6602,272,324,272,1186,0.003373,0.001686,0,0,1601,64,0
15178,424,672,424,613,0.228385,0,0.003263,0.013051,1601,1,1
220,44,8,44,2269,0.000881,0,0,0.000881,1584,64,0
208,12,0,12,1913,0.001045,0,0,0,1619,40,0
92,18,2,18,397,0,0.005038,0,0,1565,65,0
79,2,2,2,374,0,0.002674,0,0,1655,64,0
2848,76,100,76,2183,0.220797,0.007329,0.010994,0.010994,1600,7,0
2684,182,212,182,4374,0,0,0,0,1590,816,0
3188,72,76,72,72,0.027778,0,0,0,1583,87,0
2316,186,148,186,1964,0.002037,0,0,0,1597,136,0
7628,130,110,130,620,0.006452,0,0,0,1625,91,0
106,2,4,2,967,0.078594,0,0.004137,0.002068,1600,16,1
28,10,0,10,675,0.005926,0,0,0,1580,39,0
3192,44,50,44,1767,0.341822,0,0.007923,0.001132,1579,43,1
7688,308,274,308,746,0.077748,0,0,0,1605,534,0
7628,130,110,130,868,0.046083,0.002304,0.002304,0.002304,1625,67,0
86,32,0,32,286,0,0,0,0,1591,62,0
4252,128,284,128,158,0.139241,0.012658,0.037975,0,1599,91,0
43,18,0,18,54,0,0,0,0.037037,1613,16,0
146,54,34,54,919,0,0,0.002176,0,1662,6,0
19486,198,0,198,389,0.005141,0,0,0,1625,1746,0
19674,150,0,150,247,0.769231,0,0,0.016194,1621,41,1
26,0,4,0,358,0.011173,0,0,0,1688,31,0
84,10,2,10,40,0.05,0,0,0,1613,119,0
500,4,4,4,598,0.006689,0,0,0.003344,1581,104,0
7628,130,110,130,1409,0.002839,0,0,0,1625,91,0
3306,4,14,4,1253,0.183559,0,0,0.001596,1610,20,0
106,12,2,12,1098,0,0.001821,0,0,1600,99,0
5010,34,108,34,627,0.038278,0,0,0,1570,20,0
58,6,2,6,1743,0.010327,0.001147,0,0.002295,1625,48,0
500,6,8,6,1414,0.002829,0,0,0,1600,64,0
35,2,15,2,63,0.047619,0,0.015873,0.015873,1699,393,0
5902,78,232,78,299,0.267559,0.006689,0.026756,0,1612,66,0
60,26,2,26,493,0.008114,0,0,0,1612,42,0
270,82,10,82,740,0.005405,0,0,0,1605,16,0
18,0,0,0,233,0.008584,0,0,0,1615,88,0
458,16,10,16,2060,0.006796,0,0,0,1603,22,0
160,4,16,4,261,0.003831,0,0,0.003831,1625,37,0
284,18,10,18,170,0.294118,0.035294,0.011765,0.082353,1590,56,1
884,56,18,56,1145,0.001747,0,0,0.001747,1598,64,0
816,62,64,62,1065,0.022535,0.001878,0.001878,0,1590,111,0
22,6,0,6,208,0.009615,0,0,0,1685,43,0
1030,108,186,108,2257,0.009747,0,0,0,1608,14,0
138,82,4,82,172,0.034884,0,0,0,1598,90,0
2834,136,262,136,1023,0.009775,0,0,0,1598,40,0
11406,1448,666,1448,3524,0.034052,0.001703,0.001703,0.005675,1596,0,0
280,6,2,6,83,0.024096,0,0,0,1585,23,0
528,24,18,24,1553,0.096587,0,0.001288,0.001288,1611,40,1
384,20,10,20,2187,0.000914,0.000914,0,0,1601,32,0
1102,86,12,86,1870,0.004278,0,0,0,1632,77,0
7966,124,100,124,520,0.038462,0,0,0,1604,77,0
220,14,72,14,240,0,0,0,0.008333,1715,35,0
2012,288,60,288,1969,0.080244,0.002031,0.002031,0.001016,1587,66,0
460,42,12,42,444,0,0.004505,0,0,1603,67,0
7536,162,72,162,915,0.024044,0,0,0.004372,1625,69,1
3678,94,70,94,2359,0.009326,0,0,0,1591,15,0
88,16,2,16,815,0.002454,0,0,0,1614,87,0
284,16,14,16,54,0.296296,0,0,0,1607,111,0
7628,130,110,130,509,0.027505,0,0,0,1625,43,0
146,32,3,32,2017,0,0,0,0.000496,1620,75,0
2828,102,56,102,1354,0.031019,0.001477,0,0,1597,96,0
2476,82,62,82,316,0.056962,0,0,0,1617,83,0
6592,1830,790,1830,3551,0.033793,0.010138,0.004506,0.023655,1604,9,0
1000,120,46,120,1354,0.001477,0,0,0,1601,16,0
7688,308,274,308,454,0.017621,0.004405,0,0,1605,414,0
1186,30,66,30,29,0.068966,0,0,0,1569,66,0
2362,150,72,150,482,0.315353,0.008299,0.008299,0.029046,1604,5,0
76,2,6,2,2443,0.003275,0,0,0,1600,60,0
70,16,4,16,890,0,0,0,0.002247,1641,16,0
6602,272,324,272,2187,0.002743,0,0,0,1601,40,0
326,8,6,8,660,0.006061,0,0,0,1596,36,0
54,74,0,74,2364,0.000846,0,0,0,1589,8,0
2418,226,148,226,2287,0.000875,0.000875,0,0,1577,1206,0
2296,110,80,110,1145,0.006987,0,0,0,1599,24,0
18,0,0,0,69,0.028986,0,0,0,1585,47,0
42,0,0,0,2458,0.012205,0,0,0,1607,7,0
950,16,8,16,1113,0.012579,0,0,0.001797,1600,6,1
17,8,2,8,577,0.012132,0,0.003466,0.001733,1609,74,0
2486,190,586,190,1088,0.137868,0.007353,0.016544,0.001838,1634,18,0
492,56,18,56,1500,0.001333,0,0,0,1594,65,0
214,22,14,22,185,0.032432,0,0,0,1629,78,0
2643,32,64,32,425,0,0,0,0,1605,7,0
157,9,0,9,896,0.012277,0,0,0,1603,90,0
102,16,12,16,408,0,0.004902,0,0,1617,95,0
126,8,12,8,69,0.376812,0.028986,0,0.231884,1608,59,0
1270,144,48,144,4687,0,0.000427,0,0,1575,16,0
3246,172,242,172,438,0.178082,0.009132,0.022831,0.018265,1601,112,0
582,24,20,24,2257,0.007089,0,0,0,1603,0,0
612,26,36,26,94,0.021277,0,0,0,1598,34,0
7688,308,274,308,2165,0.000924,0,0,0,1605,606,0
2960,264,140,264,1965,0,0.001018,0,0,1597,45,0
9558,314,272,314,1564,0.070332,0,0.002558,0.023018,1598,112,0
18188,768,0,768,145,0.110345,0,0,0,1507,2229,0
4844,66,36,66,305,0.019672,0.006557,0,0,1597,73,0
78,5,2,5,383,0.002611,0,0,0,1625,28,0
446,10,2,10,566,0.017668,0,0,0.003534,1604,54,0
462,22,6,22,20,0.4,0,0,0,1590,15,0
372,46,40,46,855,0.002339,0,0,0,1600,29,0
54,22,4,22,995,0.00201,0,0,0,1594,65,0
22,10,2,10,635,0,0,0,0.00315,1627,40,0
280,0,8,0,1352,0.019231,0,0,0,1634,67,0
6742,222,374,222,1198,0.010017,0.001669,0.003339,0,1601,88,0
1196,102,134,102,1788,0.022371,0,0.002237,0.001119,1600,112,0
2528,64,74,64,2923,0.012316,0,0.000684,0,1605,16,0
419,26,31,26,3127,0.114807,0.001599,0.009274,0.00032,1613,106,1
2096,12,86,12,544,0.095588,0,0.003676,0.003676,1556,114,0
194,4,4,4,1392,0.00431,0,0,0,1599,27,0
1852,72,48,72,1288,0.11646,0.004658,0.003106,0.004658,1599,42,0
6,0,0,0,130,0,0,0,0,1714,13,0
110,6,2,6,1762,0.022701,0.001135,0.001135,0,1599,100,0
774,56,34,56,526,0.011407,0,0,0,1583,43,0
28,0,0,0,1323,0.007559,0,0,0.001512,1600,107,0
292,38,92,38,504,0.047619,0,0.019841,0.003968,1627,151,0
870,166,266,166,361,0.00554,0,0,0,1687,115,0
1124,20,4,20,816,0.031863,0,0,0,1597,43,0
2418,226,148,226,1022,0.001957,0,0,0,1577,534,0
7536,162,72,162,304,0,0,0.006579,0,1625,45,0
18,10,0,10,150,0.013333,0,0,0.013333,1570,98,0
44,0,0,0,69,0.028986,0,0,0,1585,48,0
9064,348,0,348,1075,0.022326,0.00093,0,0.005581,1207,9405,0
3478,330,144,330,456,0.061404,0,0.004386,0.004386,1591,64,0
44,4,1,4,165,0,0,0,0,1588,15,0
18188,768,0,768,1987,0.112733,0.004026,0,0.006039,1507,2205,0
476,36,20,36,961,0,0,0,0,1613,376,0
7536,162,72,162,559,0.010733,0,0.003578,0,1625,45,0
2150,16,50,16,913,0.010953,0,0,0,1601,40,0
226,20,8,20,168,0.130952,0.011905,0,0.02381,1657,104,1
4280,598,292,598,983,0.002035,0,0,0.004069,1604,85,0
36,44,0,44,551,0.014519,0,0,0,1631,107,0
562,34,26,34,57,0,0,0,0.035088,1563,33,0
14250,156,270,156,637,0.043956,0,0.00314,0,1600,54,0
580,142,70,142,49,0,0,0,0.040816,1592,146,0
290,34,10,34,485,0.082474,0,0,0.020619,1619,110,0
386,56,16,56,2338,0,0,0,0.000855,1604,64,0
7536,162,72,162,1004,0.005976,0,0,0,1625,45,0
3978,86,78,86,241,0.016598,0,0,0.008299,1597,64,0
1292,32,121,32,361,0,0,0,0,1689,89,0
58,6,2,6,1427,0.002803,0,0,0,1625,24,0
8,162,10,162,824,0,0,0,0.002427,1603,1,0
104,72,4,72,310,0.012903,0,0,0,1667,9,0
3,6,0,6,1907,0,0,0,0.000524,1626,7,0
942,62,14,62,396,0.080808,0,0.010101,0,1612,117,0
7688,308,274,308,2206,0.00544,0.000907,0,0.000907,1605,222,0
46,14,0,14,1320,0.006061,0,0,0,1627,87,1
1588,28,26,28,4733,0.01817,0,0,0.000845,1597,76,0
26,3,0,3,884,0.001131,0,0,0,1599,13,0
1476,82,116,82,587,0.013629,0.003407,0,0,1625,91,0
20,4,0,4,902,0,0.002217,0,0,1589,2,0
18184,1056,102,1056,1079,0.001854,0.001854,0,0,1580,89,0
410,10,14,10,905,0.001105,0,0,0.001105,1602,17,0
7688,308,274,308,1359,0.029433,0,0,0.005887,1605,510,0
134,70,0,70,985,0.00203,0,0,0,1587,20,0
2300,44,32,44,974,0.026694,0,0,0.002053,1596,0,0
94,30,0,30,698,0.002865,0,0,0,1625,5,0
2418,226,148,226,2244,0.00713,0.002674,0.000891,0.000891,1577,1278,0
174,38,12,38,967,0.068252,0.002068,0.004137,0.006205,1601,84,0
8320,36,106,36,534,0.026217,0,0,0,1584,29,0
2622,138,64,138,782,0.066496,0,0.002558,0.002558,1600,6,0
166,44,0,44,978,0,0,0,0.002045,1591,89,0
102,22,0,22,2321,0.003447,0,0,0,1599,92,0
18188,768,0,768,662,0.042296,0,0,0.003021,1507,2229,0
24,8,0,8,857,0.002334,0,0,0,1626,19,0
2472,106,190,106,316,0.025316,0,0.006329,0,1600,89,0
202,32,0,32,3240,0.016049,0,0,0.000617,1700,6,0
1190,140,72,140,604,0.043046,0,0,0.006623,1605,41,0
14022,414,272,414,1060,0.007547,0,0,0,1602,19,0
564,38,36,38,963,0.006231,0,0,0,1589,15,0
1376,434,216,434,2478,0.002421,0.000807,0.000807,0.001614,1539,1438,0
186,38,2,38,620,0.035484,0,0,0.003226,1604,28,0
9040,208,114,208,1716,0.05711,0,0,0.003497,1603,101,0
128,32,12,32,2362,0.003387,0,0,0.000847,1604,40,0
128,12,8,12,875,0.013714,0,0,0,1598,41,0
8426,26,86,26,932,0.021459,0,0.002146,0,1599,30,0
8390,38,120,38,472,0.055085,0,0.004237,0,1598,52,0
14842,12,26,12,1778,0.008999,0,0,0,1605,5,0
3978,22,78,22,397,0.035264,0,0,0,1613,90,0
3458,30,82,30,1098,0.007286,0,0,0,1593,79,0
108,109,5,109,857,0.001167,0,0,0,1619,52,0
2550,168,102,168,4411,0.001814,0,0,0,1583,111,0
9050,792,438,792,1670,0.003593,0.001198,0.001198,0.002395,1577,1230,0
48,16,8,16,2848,0.001404,0.001404,0,0.002809,1628,64,0
2508,106,76,106,1881,0.005316,0,0,0,1597,4,0
912,55,8,55,4306,0.003716,0,0.000232,0,1593,78,0
4844,66,36,66,306,0.026144,0,0,0,1597,49,0
8874,66,276,66,290,0.082759,0,0,0,1667,66,0
100,28,0,28,857,0.002334,0,0,0,1625,117,0
5596,108,250,108,187,0.042781,0,0,0,1674,90,0
0,0,0,0,4009,0,0,0,0.000249,1572,45,0
332,6,3,6,2887,0.015933,0,0,0.000346,1584,79,0
76,16,6,16,2472,0.012136,0,0,0.000809,1598,112,0
1268,74,44,74,454,0.004405,0,0,0,1618,90,0
3358,104,122,104,1913,0.001045,0,0,0,1604,4,0
0,8,0,8,2952,0,0,0,0.000678,1624,23,0
3858,48,136,48,27,0,0,0,0,1689,13,0
12304,1800,2434,1800,456,0,0,0,0,1590,76,0
440,30,8,30,1060,0.001887,0,0,0,1601,49,0
16,24,0,24,414,0,0,0,0.004831,1597,34,0
5304,4,164,4,1020,0.007843,0,0.003922,0.003922,1626,20,0
26,6,16,6,622,0,0.003215,0,0,1589,168,0
1272,46,204,46,208,0.326923,0,0.009615,0.009615,1674,34,1
596,192,16,192,456,0.004386,0,0,0.004386,1576,94,0
74,32,0,32,107,0.037383,0,0,0,1701,116,0
80,34,0,34,857,0.002334,0,0,0,1625,48,0
2131,10,47,10,1767,0.19751,0,0.005093,0.000566,1581,12,0
336,26,10,26,358,0.022346,0,0,0,1579,63,0
44,2,14,2,819,0.021978,0.002442,0.009768,0.002442,1640,16,0
12304,1800,2434,1800,998,0,0,0,0.002004,1590,28,0
9050,792,438,792,1117,0.028648,0,0.001791,0,1577,702,0
206,42,32,42,396,0.040404,0,0.015152,0.005051,1628,88,1
124,10,2,10,410,0,0,0,0,1584,72,0
2894,86,70,86,526,0.144487,0.003802,0,0.003802,1583,43,0
5042,360,174,360,585,0.023932,0,0,0,1591,257,0
1708,194,118,194,2822,0.000709,0.001417,0,0.002126,1632,93,0
80,6,2,6,197,0.010152,0,0,0,1576,14,0
62,18,0,18,2811,0.006403,0,0,0,1611,64,0
9050,792,438,792,2060,0.01068,0.003883,0.000971,0.001942,1577,1278,0
70,40,2,40,1119,0,0.001787,0,0,1600,64,0
3862,52,250,52,2295,0.410458,0.010458,0.040959,0.04183,1621,16,0
4844,66,36,66,1843,0.015193,0.001085,0,0,1597,49,0
70,0,8,0,2364,0.000846,0,0,0,1588,2,0
793,42,158,42,796,0.223618,0.006281,0.026382,0.031407,1688,18,1
10374,380,526,380,632,0.471519,0.009494,0.022152,0.022152,1597,104,0
124,34,4,34,428,0,0.004673,0,0,1597,88,0
274,20,6,20,88,0.113636,0,0,0.022727,1561,68,0
104,26,6,26,49,0.040816,0,0,0,1573,14,0
1528,170,196,170,1946,0,0.001028,0,0,1605,25,0
12128,744,1470,744,318,0.056604,0,0,0.012579,1560,1504,0
8224,286,572,286,524,0.118321,0.007634,0.01145,0.003817,1673,41,0
26,0,0,0,855,0.004678,0,0,0,1618,112,0
598,50,16,50,621,0.003221,0,0,0,1631,18,0
1358,1102,330,1102,301,0,0,0.006645,0,1601,16,0
122,176,4,176,259,0.007722,0,0,0,1584,180,0
6780,256,448,256,4686,0.00128,0,0,0,1601,64,0
1248,34,58,34,729,0.233196,0,0.010974,0,1614,81,0
214,54,16,54,251,0,0.007968,0,0,1599,81,0
160,58,8,58,1027,0.001947,0,0,0,1635,52,0
74,24,0,24,1291,0,0,0,0.001549,1573,63,0
18188,768,0,768,152,0.092105,0,0,0,1507,2205,0
12,8,0,8,436,0,0,0,0.004587,1598,23,0
4008,42,138,42,284,0.507042,0,0.021127,0.007042,1666,210,0
3246,172,242,172,3551,0.125598,0.006759,0.009012,0.021402,1601,88,1
538,32,34,32,346,0.046243,0,0,0,1598,84,0
5862,182,234,182,818,0.01467,0,0,0.002445,1598,88,0
1820,26,68,26,796,0.354271,0.002513,0.020101,0.005025,1611,116,1
316,32,8,32,1888,0.008475,0,0,0.001059,1599,40,0
7640,246,120,246,1078,0.042672,0,0,0.001855,1606,1,0
4662,38,128,38,989,0.133468,0.002022,0.002022,0.002022,1555,116,1
268,28,12,28,953,0,0,0,0.002099,1601,64,0
26,18,2,18,819,0.004884,0.002442,0.002442,0.002442,1639,39,0
5820,90,974,90,171,0.105263,0,0,0.023392,1545,3754,0
422,26,6,26,334,0.053892,0,0,0.005988,1598,88,0
6024,334,474,334,300,0,0,0,0,1569,10,0
7536,162,72,162,1153,0.015611,0,0,0,1625,69,0
354,494,80,494,1215,0,0,0,0.003292,1592,15,0
19860,68,0,68,281,0.120996,0,0,0,1605,41,1
3778,578,242,578,1650,0.001212,0.002424,0,0,1622,24,0
2224,54,114,54,244,0,0,0,0.008197,1647,35,0
370,42,28,42,273,0.190476,0.014652,0.014652,0,1627,40,0
1468,8,32,8,187,0.042781,0,0,0,1674,90,0
241,15,16,15,111,0.009009,0,0,0,1604,84,0
70,20,6,20,1193,0.025985,0.005868,0.004191,0.018441,1580,38,0
82,0,0,0,878,0.01139,0,0,0,1601,88,0
1772,2,6,2,326,0,0,0,0.006135,1590,111,0
698,36,14,36,2555,0.000783,0,0,0,1598,7,0
446,10,2,10,2127,0.003761,0,0,0.00094,1604,6,0
272,8,14,8,1235,0.069636,0,0.001619,0.001619,1597,16,0
38,12,4,12,393,0.040712,0,0,0,1560,35,0
7710,262,104,262,670,0.00597,0,0,0,1604,101,0
790,8,22,8,212,0,0.009434,0,0,1578,114,0
2210,4,110,4,224,0.0625,0,0,0,1699,11,0
5436,160,214,160,596,0.184564,0.010067,0.003356,0.003356,1599,53,0
2316,186,148,186,1429,0.008397,0,0,0,1597,160,0
9,0,1,0,1323,0.002268,0,0.000756,0.001512,1603,31,0
7710,262,104,262,1090,0.077064,0.001835,0,0.007339,1604,5,0
153,8,10,8,501,0.03992,0,0.005988,0.005988,1647,90,0
0,0,0,0,1577,0,0,0,0.001268,1603,42,0
134,4,0,4,901,0.08657,0,0,0,1612,31,0
1233,23,44,23,3393,0.002947,0,0,0,1601,8,0
870,28,28,28,651,0.012289,0,0,0.003072,1619,66,1
790,234,18,234,968,0.004132,0.002066,0,0,1625,52,0
202,70,8,70,856,0.193925,0.002336,0.009346,0.002336,1679,60,0
12304,1800,2434,1800,1860,0.003226,0,0,0.001075,1590,965,0
908,12,14,12,1075,0.022326,0,0,0,1596,94,0
2,0,0,0,57,0.035088,0,0,0,1711,11,0
